scenario_name,wheel_radius_m,wheel_width_m,grouser_height_m,grouser_count,n_wheels,chassis_mass_kg,wheelbase_m,solar_area_m2,battery_capacity_wh,avionics_power_w,peak_wheel_torque_nm,range_km,energy_margin_raw_pct,slope_capability_deg,total_mass_kg,backend_used
crater_rim_survey,0.19996949336018777,0.03015591370191417,0.01999947745771378,24,4,0.5013295982314507,1.09239005542805,0.11074041652767178,6.5998976103874725,5.040316501944113,0.6816791635367268,25.0,64.75573128709165,32.39190332913843,9.147868153565007,evaluator
crater_rim_survey,0.19996475949140272,0.030046460113463763,0.01999810016708055,24,4,3.084264550682021,1.1412822471359005,0.10287281342060557,63.50697853914775,12.012126079302831,18.536282533125284,0.38006527396986056,0.5755216671889363,34.16605030168889,23.4666655556521,evaluator
crater_rim_survey,0.1999691605068453,0.03021341809861096,0.01999950890415926,24,4,32.0557930112859,0.8287957171902023,0.11064993132036935,38.423390020782065,5.807522040762394,5.084523565790135,25.0,17.447123653924336,34.78795237028887,54.900464902228116,evaluator
crater_rim_survey,0.19997541938513752,0.030210883832046093,0.01999480533631987,24,4,3.0067251103422388,1.0916940373390942,0.19029184457796658,7.862853303258829,26.050290075535422,4.484651162830488,6.1745592153218825,1.199240928328565,33.578144184942836,16.345451077945384,evaluator
crater_rim_survey,0.19999371313820274,0.0302101785843682,0.01999480533631987,24,4,4.9453598721917835,1.0040727343588634,0.20220891672271504,8.974146954879252,26.050290075535422,2.4390552811342747,25.0,3.8715615973877266,33.74026656337317,17.923333136178734,evaluator
crater_rim_survey,0.19992738362360304,0.030025907534493097,0.01999978200123614,24,4,11.625840702592752,1.1087973059317935,0.11801969071068683,78.35665817016414,12.375143296187218,17.724103777357353,13.51014492492579,5.296665042347408,34.60310527329037,34.89089614577678,evaluator
crater_rim_survey,0.199994593821754,0.030208110186515022,0.019998098535041933,24,4,4.200760509028835,0.9285303718390917,0.20287489830844252,194.93850095281107,26.58273228047366,4.567260654470145,22.156521162164832,3.07028830576107,33.939104232184405,20.21577098356393,evaluator
crater_rim_survey,0.1998949871214314,0.030226446195385434,0.019998440791125394,24,4,1.9444277499154028,1.138623951995295,0.11602906162333988,99.32372189273153,12.012126079302831,17.600191822065792,22.669379612387523,5.341743231664687,34.056770062505,21.86877883276512,evaluator
crater_rim_survey,0.1999857781965795,0.030219707500303873,0.019991902488848946,24,4,16.480098047845054,1.181846667401259,0.19734518866266185,17.888723619848363,25.758354168212,19.25454786667237,9.11510996273768,3.2350798403546905,34.72718815417143,42.83802367757407,evaluator
crater_rim_survey,0.19990870607176364,0.030005903631146944,0.019999782098889494,24,4,0.9780012293651135,1.1410654699732552,0.11602334313964643,13.263494286868664,13.572908448135099,19.376224060699947,6.521841063123421,2.062807291834961,33.97992105908711,20.635616391079257,evaluator
